epoch,phase,pct,batch_idx,n_batches,cumulative_loss,elapsed_min
9,val,12.6,12,95,1.8509,0.1
9,val,16.8,16,95,1.8527,0.1
9,val,21.1,20,95,1.8559,0.2
9,val,25.3,24,95,1.8551,0.2
9,val,29.5,28,95,1.8625,0.2
9,val,33.7,32,95,1.8613,0.2
9,val,37.9,36,95,1.8627,0.3
9,val,42.1,40,95,1.8623,0.3
9,val,46.3,44,95,1.8623,0.3
9,val,50.5,48,95,1.8651,0.3
9,val,54.7,52,95,1.8628,0.3
9,val,58.9,56,95,1.8537,0.3
9,val,63.2,60,95,1.8539,0.4
9,val,67.4,64,95,1.8546,0.4
9,val,71.6,68,95,1.8517,0.4
9,val,75.8,72,95,1.8511,0.4
9,val,80.0,76,95,1.8459,0.5
9,val,84.2,80,95,1.8466,0.5
9,val,88.4,84,95,1.8457,0.7
9,val,92.6,88,95,1.8451,0.7
9,val,96.8,92,95,1.8474,0.7
9,val,100.0,95,95,1.8487,0.7
10,train,4.8,21,438,1.9774,0.2
10,train,9.6,42,438,1.9838,0.3
10,train,14.4,63,438,1.98,0.4
10,train,19.2,84,438,1.9783,0.5
10,train,24.0,105,438,1.9783,0.8
10,train,28.8,126,438,1.9792,0.9
10,train,33.6,147,438,1.9774,1.0
10,train,38.4,168,438,1.9773,1.1
10,train,43.2,189,438,1.9762,1.3
10,train,47.9,210,438,1.975,1.5
10,train,52.7,231,438,1.9751,1.6
10,train,57.5,252,438,1.975,1.9
10,train,62.3,273,438,1.9743,2.2
10,train,67.1,294,438,1.9746,2.4
10,train,71.9,315,438,1.9748,2.5
10,train,76.7,336,438,1.9736,2.9
10,train,81.5,357,438,1.9743,3.0
10,train,86.3,378,438,1.9738,3.1
10,train,91.1,399,438,1.9737,3.4
10,train,95.9,420,438,1.9732,3.5
10,train,100.0,438,438,1.9732,3.8
10,val,4.2,4,95,1.8431,0.2
10,val,8.4,8,95,1.8572,0.2
10,val,12.6,12,95,1.8636,0.3
10,val,16.8,16,95,1.8802,0.3
10,val,21.1,20,95,1.8794,0.3
10,val,25.3,24,95,1.8813,0.3
10,val,29.5,28,95,1.8856,0.4
10,val,33.7,32,95,1.8782,0.4
10,val,37.9,36,95,1.8771,0.4
10,val,42.1,40,95,1.8754,0.4
10,val,46.3,44,95,1.8768,0.6
10,val,50.5,48,95,1.8749,0.6
10,val,54.7,52,95,1.8723,0.6
10,val,58.9,56,95,1.8602,0.6
10,val,63.2,60,95,1.8617,0.7
10,val,67.4,64,95,1.8614,0.7
10,val,71.6,68,95,1.8588,0.8
10,val,75.8,72,95,1.8583,0.8
10,val,80.0,76,95,1.8522,0.8
10,val,84.2,80,95,1.8536,0.8
10,val,88.4,84,95,1.8537,0.9
10,val,92.6,88,95,1.8518,0.9
10,val,96.8,92,95,1.8553,0.9
10,val,100.0,95,95,1.8561,0.9
11,train,4.8,21,438,1.9696,0.2
11,train,9.6,42,438,1.9627,0.3
11,train,14.4,63,438,1.9647,0.4
11,train,19.2,84,438,1.9619,0.5
11,train,24.0,105,438,1.9649,0.6
11,train,28.8,126,438,1.963,0.9
11,train,33.6,147,438,1.9634,1.0
11,train,38.4,168,438,1.9652,1.4
11,train,43.2,189,438,1.9667,1.7
11,train,47.9,210,438,1.9679,1.8
11,train,52.7,231,438,1.9682,2.0
11,train,57.5,252,438,1.9673,2.1
11,train,62.3,273,438,1.9658,2.3
11,train,67.1,294,438,1.966,2.6
11,train,71.9,315,438,1.965,2.9
11,train,76.7,336,438,1.9657,3.0
11,train,81.5,357,438,1.9654,3.2
11,train,86.3,378,438,1.9655,3.5
11,train,91.1,399,438,1.9662,3.6
11,train,95.9,420,438,1.9666,4.0
11,train,100.0,438,438,1.9666,4.1
11,val,4.2,4,95,1.8124,0.3
11,val,8.4,8,95,1.8109,0.3
11,val,12.6,12,95,1.826,0.3
11,val,16.8,16,95,1.8248,0.3
11,val,21.1,20,95,1.8276,0.4
11,val,25.3,24,95,1.8286,0.4
11,val,29.5,28,95,1.8341,0.4
11,val,33.7,32,95,1.8335,0.4
11,val,37.9,36,95,1.84,0.5
11,val,42.1,40,95,1.8443,0.5
11,val,46.3,44,95,1.8484,0.5
11,val,50.5,48,95,1.8502,0.5
11,val,54.7,52,95,1.8464,0.6
11,val,58.9,56,95,1.8389,0.6
11,val,63.2,60,95,1.8409,0.6
11,val,67.4,64,95,1.8416,0.6
11,val,71.6,68,95,1.8378,0.7
11,val,75.8,72,95,1.8375,0.7
11,val,80.0,76,95,1.8296,0.7
11,val,84.2,80,95,1.8303,0.7
11,val,88.4,84,95,1.8281,0.8
11,val,92.6,88,95,1.8275,0.8
11,val,96.8,92,95,1.831,0.8
11,val,100.0,95,95,1.8319,0.8
12,train,4.8,21,438,1.9474,0.3
12,train,9.6,42,438,1.951,0.4
12,train,14.4,63,438,1.9494,0.5
12,train,19.2,84,438,1.951,0.7
12,train,24.0,105,438,1.9495,0.8
12,train,28.8,126,438,1.9499,1.2
12,train,33.6,147,438,1.9517,1.3
12,train,38.4,168,438,1.9518,1.4
12,train,43.2,189,438,1.954,1.7
12,train,47.9,210,438,1.9534,1.9
12,train,52.7,231,438,1.956,2.0
12,train,57.5,252,438,1.957,2.3
12,train,62.3,273,438,1.9582,2.4
12,train,67.1,294,438,1.959,2.7
12,train,71.9,315,438,1.9595,2.8
12,train,76.7,336,438,1.9584,3.0
12,train,81.5,357,438,1.9597,3.2
12,train,86.3,378,438,1.9592,3.4
12,train,91.1,399,438,1.9596,3.7
12,train,95.9,420,438,1.9598,3.8
12,train,100.0,438,438,1.9597,4.0
12,val,4.2,4,95,1.8878,0.1
12,val,8.4,8,95,1.8527,0.2
12,val,12.6,12,95,1.8625,0.2
12,val,16.8,16,95,1.8703,0.4
12,val,21.1,20,95,1.8684,0.4
12,val,25.3,24,95,1.8664,0.4
12,val,29.5,28,95,1.8716,0.5
12,val,33.7,32,95,1.8688,0.5
12,val,37.9,36,95,1.8694,0.5
12,val,42.1,40,95,1.8665,0.7
12,val,46.3,44,95,1.8659,0.7
12,val,50.5,48,95,1.8666,0.7
12,val,54.7,52,95,1.863,0.7
12,val,58.9,56,95,1.8529,0.8
12,val,63.2,60,95,1.854,0.8
12,val,67.4,64,95,1.8561,0.8
12,val,71.6,68,95,1.8524,0.8
12,val,75.8,72,95,1.8531,0.9
12,val,80.0,76,95,1.8482,0.9
12,val,84.2,80,95,1.8465,1.2
12,val,88.4,84,95,1.8462,1.2
12,val,92.6,88,95,1.8459,1.3
12,val,96.8,92,95,1.8487,1.3
12,val,100.0,95,95,1.8496,1.3
13,train,4.8,21,438,1.9427,0.2
13,train,9.6,42,438,1.9426,0.3
13,train,14.4,63,438,1.9543,0.7
13,train,19.2,84,438,1.9521,0.8
13,train,24.0,105,438,1.9531,0.9
13,train,28.8,126,438,1.9533,1.0
13,train,33.6,147,438,1.9528,1.2
13,train,38.4,168,438,1.9538,1.3
13,train,43.2,189,438,1.9519,1.9
13,train,47.9,210,438,1.9517,2.1
13,train,52.7,231,438,1.9528,2.3
13,train,57.5,252,438,1.9521,2.6
13,train,62.3,273,438,1.9501,2.9
13,train,67.1,294,438,1.9505,3.1
13,train,71.9,315,438,1.9514,3.3
