epoch,phase,pct,batch_idx,n_batches,cumulative_loss,elapsed_min
11,train,74.5,660,886,1.6469,1.4
11,train,79.5,704,886,1.6471,1.4
11,train,84.4,748,886,1.6471,1.5
11,train,89.4,792,886,1.6474,1.6
11,train,94.4,836,886,1.6477,1.7
11,train,99.3,880,886,1.6484,1.8
11,train,100.0,886,886,1.648,1.8
11,val,4.5,8,179,1.7461,0.0
11,val,8.9,16,179,1.7674,0.0
11,val,13.4,24,179,1.764,0.1
11,val,17.9,32,179,1.7421,0.1
11,val,22.3,40,179,1.751,0.1
11,val,26.8,48,179,1.7545,0.1
11,val,31.3,56,179,1.7456,0.1
11,val,35.8,64,179,1.7529,0.1
11,val,40.2,72,179,1.7518,0.2
11,val,44.7,80,179,1.7534,0.2
11,val,49.2,88,179,1.7457,0.2
11,val,53.6,96,179,1.7539,0.2
11,val,58.1,104,179,1.7488,0.2
11,val,62.6,112,179,1.7471,0.2
11,val,67.0,120,179,1.7479,0.3
11,val,71.5,128,179,1.7517,0.3
11,val,76.0,136,179,1.7506,0.3
11,val,80.4,144,179,1.7533,0.3
11,val,84.9,152,179,1.751,0.3
11,val,89.4,160,179,1.7505,0.3
11,val,93.9,168,179,1.7574,0.4
11,val,98.3,176,179,1.7554,0.4
11,val,100.0,179,179,1.7546,0.4
12,train,5.0,44,886,1.6164,0.1
12,train,9.9,88,886,1.5924,0.2
12,train,14.9,132,886,1.5989,0.3
12,train,19.9,176,886,1.6003,0.4
12,train,24.8,220,886,1.6018,0.5
12,train,29.8,264,886,1.6027,0.5
12,train,34.8,308,886,1.6051,0.6
12,train,39.7,352,886,1.6074,0.7
12,train,44.7,396,886,1.608,0.8
12,train,49.7,440,886,1.6103,0.9
12,train,54.6,484,886,1.6124,1.0
12,train,59.6,528,886,1.614,1.1
12,train,64.6,572,886,1.618,1.2
12,train,69.5,616,886,1.6198,1.3
12,train,74.5,660,886,1.6201,1.4
12,train,79.5,704,886,1.6221,1.4
12,train,84.4,748,886,1.6221,1.5
12,train,89.4,792,886,1.6226,1.6
12,train,94.4,836,886,1.6233,1.7
12,train,99.3,880,886,1.624,1.8
12,train,100.0,886,886,1.6239,1.8
12,val,4.5,8,179,1.7299,0.0
12,val,8.9,16,179,1.7658,0.0
12,val,13.4,24,179,1.7554,0.1
12,val,17.9,32,179,1.7337,0.1
12,val,22.3,40,179,1.7424,0.1
12,val,26.8,48,179,1.7492,0.1
12,val,31.3,56,179,1.7476,0.1
12,val,35.8,64,179,1.7547,0.1
12,val,40.2,72,179,1.7608,0.2
12,val,44.7,80,179,1.7599,0.2
12,val,49.2,88,179,1.7512,0.2
12,val,53.6,96,179,1.7562,0.2
12,val,58.1,104,179,1.7503,0.2
12,val,62.6,112,179,1.7524,0.2
12,val,67.0,120,179,1.7559,0.3
12,val,71.5,128,179,1.7609,0.3
12,val,76.0,136,179,1.7601,0.3
12,val,80.4,144,179,1.7616,0.3
12,val,84.9,152,179,1.7586,0.3
12,val,89.4,160,179,1.7592,0.3
12,val,93.9,168,179,1.7643,0.4
12,val,98.3,176,179,1.7616,0.4
12,val,100.0,179,179,1.7614,0.4
13,train,5.0,44,886,1.593,0.1
13,train,9.9,88,886,1.5772,0.2
13,train,14.9,132,886,1.5668,0.3
13,train,19.9,176,886,1.5619,0.4
13,train,24.8,220,886,1.5594,0.5
13,train,29.8,264,886,1.5593,0.5
13,train,34.8,308,886,1.5585,0.6
13,train,39.7,352,886,1.5589,0.7
13,train,44.7,396,886,1.5596,0.8
13,train,49.7,440,886,1.5585,0.9
13,train,54.6,484,886,1.5593,1.0
13,train,59.6,528,886,1.557,1.1
13,train,64.6,572,886,1.5555,1.2
13,train,69.5,616,886,1.5537,1.3
13,train,74.5,660,886,1.5535,1.4
13,train,79.5,704,886,1.5539,1.5
13,train,84.4,748,886,1.5554,1.5
13,train,89.4,792,886,1.5553,1.6
13,train,94.4,836,886,1.5559,1.7
13,train,99.3,880,886,1.5566,1.8
13,train,100.0,886,886,1.5565,1.8
13,val,4.5,8,179,1.8045,0.0
13,val,8.9,16,179,1.8181,0.0
13,val,13.4,24,179,1.7991,0.1
13,val,17.9,32,179,1.7813,0.1
13,val,22.3,40,179,1.7852,0.1
13,val,26.8,48,179,1.7868,0.1
13,val,31.3,56,179,1.7772,0.1
13,val,35.8,64,179,1.7868,0.1
13,val,40.2,72,179,1.7821,0.2
13,val,44.7,80,179,1.7791,0.2
13,val,49.2,88,179,1.7725,0.2
13,val,53.6,96,179,1.7806,0.2
13,val,58.1,104,179,1.7745,0.2
13,val,62.6,112,179,1.772,0.2
13,val,67.0,120,179,1.7732,0.3
13,val,71.5,128,179,1.7778,0.3
13,val,76.0,136,179,1.778,0.3
13,val,80.4,144,179,1.7802,0.3
13,val,84.9,152,179,1.7764,0.3
13,val,89.4,160,179,1.7766,0.3
13,val,93.9,168,179,1.7806,0.4
13,val,98.3,176,179,1.7758,0.4
13,val,100.0,179,179,1.7745,0.4
14,train,5.0,44,886,1.4725,0.1
