epoch,phase,pct,batch_idx,n_batches,cumulative_loss,elapsed_min
7,val,55.9,52,93,1.3898,0.8
7,val,60.2,56,93,1.3887,0.9
7,val,64.5,60,93,1.3862,0.9
7,val,68.8,64,93,1.3878,0.9
7,val,73.1,68,93,1.3794,1.0
7,val,77.4,72,93,1.3839,1.0
7,val,81.7,76,93,1.3865,1.1
7,val,86.0,80,93,1.3862,1.1
7,val,90.3,84,93,1.3928,1.1
7,val,94.6,88,93,1.3907,1.2
7,val,98.9,92,93,1.3909,1.2
7,val,100.0,93,93,1.3913,1.2
8,train,4.8,21,437,1.5064,0.5
8,train,9.6,42,437,1.513,0.7
8,train,14.4,63,437,1.5192,1.0
8,train,19.2,84,437,1.5188,1.3
8,train,24.0,105,437,1.5221,1.5
8,train,28.8,126,437,1.5251,1.9
8,train,33.6,147,437,1.523,2.2
8,train,38.4,168,437,1.5231,2.5
8,train,43.2,189,437,1.5225,3.0
8,train,48.1,210,437,1.5241,3.3
8,train,52.9,231,437,1.5235,3.7
8,train,57.7,252,437,1.5243,4.0
8,train,62.5,273,437,1.5263,4.4
8,train,67.3,294,437,1.5259,4.9
8,train,72.1,315,437,1.5252,5.2
8,train,76.9,336,437,1.5258,5.7
8,train,81.7,357,437,1.5257,6.2
8,train,86.5,378,437,1.5254,6.5
8,train,91.3,399,437,1.5252,6.9
8,train,96.1,420,437,1.5262,7.3
8,train,100.0,437,437,1.5261,7.5
8,val,4.3,4,93,1.4598,0.2
8,val,8.6,8,93,1.4168,0.2
8,val,12.9,12,93,1.3931,0.2
8,val,17.2,16,93,1.3929,0.3
8,val,21.5,20,93,1.3993,0.3
8,val,25.8,24,93,1.4005,0.3
8,val,30.1,28,93,1.3985,0.4
8,val,34.4,32,93,1.4015,0.4
8,val,38.7,36,93,1.3933,0.5
8,val,43.0,40,93,1.3882,0.5
8,val,47.3,44,93,1.3825,0.5
8,val,51.6,48,93,1.3732,0.7
8,val,55.9,52,93,1.3855,0.8
8,val,60.2,56,93,1.3881,0.8
8,val,64.5,60,93,1.3881,0.8
8,val,68.8,64,93,1.389,0.9
8,val,73.1,68,93,1.3803,0.9
8,val,77.4,72,93,1.3878,0.9
8,val,81.7,76,93,1.3894,1.0
8,val,86.0,80,93,1.3908,1.2
8,val,90.3,84,93,1.3967,1.2
8,val,94.6,88,93,1.3938,1.3
8,val,98.9,92,93,1.3951,1.3
8,val,100.0,93,93,1.3955,1.3
9,train,4.8,21,437,1.5056,0.3
9,train,9.6,42,437,1.4981,0.6
9,train,14.4,63,437,1.4992,0.8
9,train,19.2,84,437,1.502,1.3
9,train,24.0,105,437,1.4983,3.1
9,train,28.8,126,437,1.4938,3.4
9,train,33.6,147,437,1.4945,3.6
9,train,38.4,168,437,1.4942,4.1
9,train,43.2,189,437,1.4951,4.4
9,train,48.1,210,437,1.4957,4.7
9,train,52.9,231,437,1.4966,5.1
9,train,57.7,252,437,1.4958,5.4
9,train,62.5,273,437,1.4977,5.9
